num__Latitude,num__Longitude,num__Tenure Months,num__Monthly Charges,num__Total Charges,cat__Gender_Female,cat__Gender_Male,cat__Senior Citizen_No,cat__Senior Citizen_Yes,cat__Partner_No,cat__Partner_Yes,cat__Dependents_No,cat__Dependents_Yes,cat__Phone Service_No,cat__Phone Service_Yes,cat__Multiple Lines_No,cat__Multiple Lines_No phone service,cat__Multiple Lines_Yes,cat__Internet Service_DSL,cat__Internet Service_Fiber optic,cat__Internet Service_No,cat__Online Security_No,cat__Online Security_No internet service,cat__Online Security_Yes,cat__Online Backup_No,cat__Online Backup_No internet service,cat__Online Backup_Yes,cat__Device Protection_No,cat__Device Protection_No internet service,cat__Device Protection_Yes,cat__Tech Support_No,cat__Tech Support_No internet service,cat__Tech Support_Yes,cat__Streaming TV_No,cat__Streaming TV_No internet service,cat__Streaming TV_Yes,cat__Streaming Movies_No,cat__Streaming Movies_No internet service,cat__Streaming Movies_Yes,cat__Contract_Month-to-month,cat__Contract_One year,cat__Contract_Two year,cat__Paperless Billing_No,cat__Paperless Billing_Yes,cat__Payment Method_Bank transfer (automatic),cat__Payment Method_Credit card (automatic),cat__Payment Method_Electronic check,cat__Payment Method_Mailed check
0.015233449641112791,0.027344161414696054,0.4102004008809835,-0.17823906577843468,0.1935877695198594,-0.003555451465462805,-0.002783377938092436,0.006727469241287094,0.010658847329189446,0.043039935719987085,0.04557832948897565,0.22826939712038793,0.11919142329766912,-0.003915452833134652,0.0003863018011366988,-0.15822680665650027,-0.0031869746300839785,0.0,0.0001960635494125495,0.198725489835439,0.0,0.2307683571111199,0.0,0.0,0.08939214472939196,0.0,0.00043842498831646315,0.0007702257267916157,0.0,-0.0022459252737179274,0.21299217554353023,0.0,-0.0006074691070790255,0.0,0.0,-0.049814057530375065,0.0,0.0,-0.02893284826604385,0.7533909052505469,-0.00393014226563005,0.09086358250307225,0.03216593280689786,0.030058389207844833,4.223707134599709e-05,7.903280545021888e-05,0.21274812460877535,0.0
0.001054924297298794,-0.006415412980996735,0.14227079828363948,-0.12446028887023718,0.12106414939229727,-0.010084759672124367,-0.013776114017516971,-0.0014243191329073456,-0.0037032894556649197,-0.03651597244307445,-0.044275444243001276,0.10293840321133145,0.09993079153713616,-0.003915452833134652,0.0003863018011366988,-0.11377864267004446,-0.0007065452570951973,0.0,0.0001960635494125495,-0.3160375435363485,0.0,-0.2503748412562425,0.0,0.0,-0.07445675874281019,0.0,0.0009801957614447815,-0.0007802940369457547,0.0,-0.0022459252737179274,-0.2833221559586714,0.0,-0.0006074691070790255,0.0,0.0,-0.049814057530375065,0.0,0.0,-0.039625758034763446,0.5207479206186197,-0.00393014226563005,0.11078193369867657,-0.04822358511565813,-0.06245306960779684,4.223707134599709e-05,-0.0008016184552807914,-0.09608832714089664,0.0
0.029697088214127577,0.004678436734371309,0.12065565748355701,-0.06442936200877081,0.2899238873405288,0.0035177512061523473,0.003042466621846699,-0.0012945013085149649,-0.0016204546753225285,0.051699367494647624,0.057712474764321176,0.2385810440745648,0.13140065475592097,-0.001400299264376417,0.00020729631210185813,-0.14913814024956126,-0.002372484078334928,0.0,0.0001960635494125495,0.24162518412657605,0.0,0.2122170733467356,0.0,0.0,0.1530865070707668,0.0,0.00043842498831646315,0.0007702257267916157,0.0,-0.0004206511997745085,0.17551478932289685,0.0,-0.0006074691070790255,0.0,0.0,-0.06226797646292887,0.0,0.0,0.040835986482813766,0.6983748383193985,-0.006668339436832783,0.09782652579382468,0.03218539109704658,0.030058389207844833,4.223707134599709e-05,7.903280545021888e-05,0.2537540543656828,0.0
0.40276929550015306,-0.09354508048341234,-0.2543387444142356,-0.15476000387593747,-0.12366409039390844,-0.010084759672124367,0.0008874249237353366,-0.0010739201522419867,-0.0010460814988282226,0.00487979531546631,0.021437404443477394,-0.7993714389520571,-0.4023410459196893,0.019264988786343504,-0.002110863413354104,0.047439782655963866,0.03002373913805891,0.0,-9.803177470627475e-05,-0.09139708830835289,0.0,-0.11019910716667312,0.0,0.0,0.04395834058858983,0.0,0.00043842498831646315,-0.014949608431130895,0.0,0.004623268279003164,-0.15680087586692443,0.0,0.0011275576706181068,0.0,0.0,-0.023628978366543582,0.0,0.0,-0.08318603600441325,-0.5655751704514794,0.00928564380742236,0.13605195942043646,0.025803745319219525,0.01680342526039495,4.223707134599709e-05,7.903280545021888e-05,0.20918903226058516,0.0
-0.014759601495470875,0.007754770849061679,-0.44171711441281153,-0.14306628280670472,-0.0736246526636206,0.00937039084174365,0.001445553288569064,-0.0010739201522419867,-0.0011203238467064453,0.01845780051764344,0.02228392497671062,-0.7247719679173881,-0.5176602406677919,0.019264988786343504,-0.002110863413354104,0.09499199864957661,0.006656196848262953,0.0,-9.803177470627475e-05,-0.1814121247035321,0.0,0.11290355417856221,0.0,0.0,0.034279308083308126,0.0,0.0009801957614447815,0.0007702257267916157,0.0,-0.0004206511997745085,-0.1374712943224512,0.0,0.0011676146571384218,0.0,0.0,0.05603691565551924,0.0,0.0,0.07317737033087987,0.47241323502188687,-0.006370467167394326,0.114893713945521,-0.03133076523637337,-0.030556572411720325,4.223707134599709e-05,-0.0008016184552807914,-0.09678252461472178,0.0
-0.008299482563135622,-0.07854958247461617,0.5623940582133272,0.23561399044760808,0.20843101351550905,0.006954702669420739,0.040598400808204774,-0.0012945013085149649,-0.00348235525970436,-0.029145947533233796,-0.04791731521820861,0.16520230354782792,0.10657087264282923,-0.001400299264376417,0.00020729631210185813,-0.16802795926897726,-0.002372484078334928,0.0,0.0001960635494125495,0.18377664146143213,0.0,0.24797215129481825,0.0,0.0,0.09530536995135981,0.0,0.00043842498831646315,0.0007702257267916157,0.0,-0.0022459252737179274,0.21777314967934977,0.0,-0.0006131915337247847,0.0,0.0,0.07328124429160697,0.0,0.0,0.03725926260901545,0.7314271858542313,-0.006668339436832783,0.09942242970911974,0.04382201527179368,0.034716090286181694,4.223707134599709e-05,7.903280545021888e-05,0.13779425707026358,0.0
-0.11357409137016199,-0.03369604129637147,0.5975388397377219,-0.11249973447424176,0.20005571012315462,-0.003555451465462805,-0.002783377938092436,-0.004517842489448156,-0.00348235525970436,-0.04630760520321534,-0.044275444243001276,0.11263258727877444,0.10824820513132283,-0.003915452833134652,0.0003863018011366988,0.1386760394569711,-0.0007065452570951973,0.0,0.0001960635494125495,0.18538978513684204,0.0,0.250974915564491,0.0,0.0,0.08274390624876732,0.0,0.0009801957614447815,0.0007702257267916157,0.0,-0.0022459252737179274,0.19448863004232467,0.0,-0.0006074691070790255,0.0,0.0,-0.049814057530375065,0.0,0.0,-0.050494560738149355,0.7464897182525364,-0.003749122115394178,0.09667152046837606,-0.07479901004034543,-0.06573074889757914,4.223707134599709e-05,7.903280545021888e-05,-0.10894929175342748,0.0
-0.0012063008271385252,-0.055477855553048024,-0.08520026991018986,-0.0592277286680395,-0.10158189153788841,-0.003555451465462805,-0.0007185540958633912,-0.0009441023278496061,-0.00348235525970436,-0.011253529554183772,-0.03047850844859929,0.17174760608373826,0.12341393520241019,-0.001400299264376417,0.00020729631210185813,0.13915854446895726,-0.002372484078334928,0.0,0.0001960635494125495,0.20056837838730748,0.0,0.20024501008635676,0.0,0.0,-0.05097900860536279,0.0,-0.0007307083138607717,0.0007702257267916157,0.0,-0.0004206511997745085,0.21372243161533622,0.0,-0.0006074691070790255,0.0,0.0,-0.06271437605488493,0.0,0.0,-0.03967526384827556,0.67030178543587,-0.003749122115394178,0.10583952200278497,0.049680190174212435,0.04517204535224835,4.223707134599709e-05,7.903280545021888e-05,0.3011694496398274,0.0
0.0261374662257383,0.0007996162810436974,0.11693042258973889,-0.1964793721016307,0.02428319805117382,-0.010084759672124367,-0.013776114017516971,-0.0012945013085149649,-0.0037032894556649197,-0.02697675729604513,-0.03859622924255528,0.10272929071033808,0.0964289533280038,-0.003915452833134652,0.0003863018011366988,-0.13114885109778515,-0.0007065452570951973,0.0,-9.803177470627475e-05,-0.31054144330729316,0.0,-0.25451409669929675,0.0,0.0,0.0738756321009467,0.0,0.00043842498831646315,-0.0007802940369457547,0.0,0.004623268279003164,-0.2607011184777967,0.0,0.0011275576706181068,0.0,0.0,-0.06273218322928624,0.0,0.0,0.05401151905947284,0.4977938186056608,-0.006668339436832783,0.10870689885738008,0.029692852033377876,0.029218255194154302,-4.223707134599709e-05,7.903280545021888e-05,-0.12891685750902673,0.0
-0.0034727312565505674,0.18624049980459637,-0.6704094995860204,-0.1889538915978286,-0.043006756949976695,-0.010439198976069278,0.025647066551341625,-0.0010739201522419867,-0.0037032894556649197,-0.02501969148370868,-0.02413115147521387,0.16846686656488538,0.09406477236924767,-0.003915452833134652,0.0003863018011366988,0.053135311748615445,-0.0007065452570951973,0.0,0.000602122999134785,-0.13181162405308217,0.0,-0.213195944628931,0.0,0.0,-0.05039402277941924,0.0,0.0009801957614447815,-0.0007802940369457547,0.0,-0.0004206511997745085,-0.20819057849813788,0.0,-0.0006074691070790255,0.0,0.0,-0.043211937685902806,0.0,0.0,-0.052540462349495214,-0.6235206682069252,-0.008887614772939853,-0.17877609577232798,0.025988799395249586,-0.021970756978760112,-2.5457388718605776e-05,7.903280545021888e-05,-0.10946921832636188,0.0
-0.035903144866400276,-0.004325539228952751,-0.46386527079838497,-0.2760813625510059,-0.053571319945961836,0.00994988331618748,-0.02597111789843501,-0.0006858805804754875,-0.0012182874123326205,0.012658183738370412,0.015907943236218296,-0.5931756561089069,-0.3315694920956016,-0.003915452833134652,0.0003863018011366988,-0.05676956422737994,-0.0007065452570951973,0.0,0.000602122999134785,-0.08227181397379585,0.0,-0.11079848681020628,0.0,0.0,-0.04454923658436763,0.0,0.00043842498831646315,-0.0007802940369457547,0.0,-0.0004206511997745085,-0.20573534378510774,0.0,-0.0006074691070790255,0.0,0.0,-0.029900323029344783,0.0,0.0,-0.047322427059546035,-0.5880652879580951,-0.008533387798616694,-0.28986980833124426,0.008506031046045581,0.006813151230208052,2.5457388718605776e-05,5.247449667087237e-05,-0.08050569227971392,0.0
0.008990342391733675,-0.027575124598974758,0.6296178965259377,-0.19545720742901615,0.15473987796356029,0.00937039084174365,0.013807452644377077,-0.004517842489448156,-0.003605325890038744,-0.025059098452914444,-0.03859622924255528,0.13482071152244698,0.11436430196296136,-0.003915452833134652,0.0003863018011366988,0.08914506598239534,-0.0007065452570951973,0.0,-9.803177470627475e-05,-0.25423966138971593,0.0,0.252243922424009,0.0,0.0,0.0738756321009467,0.0,0.00043842498831646315,0.0007702257267916157,0.0,-0.0022459252737179274,-0.2422673065763825,0.0,0.0011676146571384218,0.0,0.0,0.07428071902106179,0.0,0.0,-0.050494560738149355,0.6213447355647336,-0.003749122115394178,0.1091737439900892,0.03958711281486333,0.02864737621025218,4.223707134599709e-05,7.903280545021888e-05,-0.11555270680035575,0.0
-0.032148917893229115,-0.1317968183492656,0.9419742297215901,-0.1984158283371366,0.2939661958595243,-0.010084759672124367,-0.013776114017516971,-0.005323949464771349,-0.00579954178613158,-0.031104345808379508,-0.050074160170427776,0.09448283847600687,0.08930917612967089,-0.003915452833134652,0.0003863018011366988,-0.11778786317884345,-0.0031869746300839785,0.0,-9.803177470627475e-05,-0.22310638385041628,0.0,0.16991737495389375,0.0,0.0,0.11427053923223186,0.0,0.00043842498831646315,0.0007702257267916157,0.0,-0.0022459252737179274,-0.29315824378670907,0.0,0.005389037094531672,0.0,0.0,-0.10472676275057329,0.0,0.0,-0.02893284826604385,0.6517895190934159,-0.00393014226563005,0.10176097982632708,0.03989313362804351,0.03271963552807869,4.223707134599709e-05,7.903280545021888e-05,0.2254440727881455,0.0
0.004319063132398346,0.00437947632467232,-0.27695564157279007,0.5606173337673981,-0.06842270538247565,0.006954702669420739,0.003100433023507031,-0.0009441023278496061,-0.0017184182409487041,0.03343727998635473,0.05764554977678612,0.272370718993003,0.13474644350236115,-0.001400299264376417,0.00020729631210185813,0.0719841396066265,-0.0005884914847925873,0.0,0.0001960635494125495,0.1217039313149815,0.0,-0.20404540675944866,0.0,0.0,-0.023759501221940094,0.0,-0.0007307083138607717,0.0007702257267916157,0.0,-0.0004206511997745085,0.16927207588607807,0.0,-0.0006131915337247847,0.0,0.0,0.0740012519846147,0.0,0.0,0.13125993833632862,-0.5871668542157618,0.02732981812242822,0.17515742748854002,0.037895778432941875,0.04218465298460383,4.223707134599709e-05,-0.0008016184552807914,-0.09708919734357419,0.0
0.05392541340640594,0.02732259496873141,0.44750054075856627,-0.1219053541508508,0.4192701086841847,-0.010084759672124367,-0.013776114017516971,-0.0014243191329073456,-0.0037032894556649197,-0.026415733069445245,-0.026573547382173775,0.15374845341613566,0.09931339206785694,-0.003915452833134652,0.0003863018011366988,-0.11614292968622777,-0.0007065452570951973,0.0,0.0001960635494125495,-0.257847216396061,0.0,-0.31213413397293777,0.0,0.0,-0.06486755658552368,0.0,0.00043842498831646315,-0.0007802940369457547,0.0,-0.0022459252737179274,-0.4041766993485663,0.0,-0.0006074691070790255,0.0,0.0,0.006245319227060756,0.0,0.0,-0.03328675310525722,0.5717453317627541,-0.00393014226563005,0.11078193369867657,0.029612904406640734,0.038459897543491585,4.223707134599709e-05,7.903280545021888e-05,-0.08572060043972118,0.0
-0.009868263889311491,0.005698358485029471,-0.2511140644805287,-0.12836458766597617,-0.14106178257815052,0.0035177512061523473,-0.0013821094199212643,0.005216808735239752,0.010658847329189446,0.025368951988353088,0.034635702959954225,0.25089629087078186,0.13026882508868007,-0.003915452833134652,0.0003863018011366988,0.09919362516320294,-0.0007065452570951973,0.0,0.0001960635494125495,0.20974266752438786,0.0,0.21144917890265688,0.0,0.0,0.021316023665528414,0.0,0.00043842498831646315,0.0007702257267916157,0.0,-0.0004206511997745085,0.20161748451351613,0.0,-0.0006074691070790255,0.0,0.0,-0.06226797646292887,0.0,0.0,-0.05500751212029719,0.6296392164518467,-0.003749122115394178,0.09343007828318965,0.023700255637507637,0.030058389207844833,-4.223707134599709e-05,7.903280545021888e-05,-0.17440776693155244,0.0
-0.11406167529184356,-0.020361991869795003,0.2721907467384981,-0.12450161252192878,0.1309337720974709,-0.010084759672124367,-0.013776114017516971,-0.0046476603138405365,-0.0035310835421605217,-0.04637244106001563,-0.044275444243001276,0.09125253254097966,0.10038913670527269,-0.003915452833134652,0.0003863018011366988,0.11356367740726946,-0.0007065452570951973,0.0,0.0001960635494125495,-0.3160375435363485,0.0,-0.324070276740481,0.0,0.0,-0.07445675874281019,0.0,0.0009801957614447815,-0.0007802940369457547,0.0,-0.0022459252737179274,-0.2833221559586714,0.0,-0.0006074691070790255,0.0,0.0,-0.049814057530375065,0.0,0.0,-0.056833565667655586,0.5363905602488194,-0.003749122115394178,0.11658987166398038,-0.05137628039240546,-0.06245306960779684,4.223707134599709e-05,7.903280545021888e-05,-0.09608832714089664,0.0
-0.015566619806762284,0.03358169459680824,-0.2795193165548043,-0.16521833380234832,-0.06883424975467818,-0.010084759672124367,0.026070808474331103,-0.0006858805804754875,-0.0011203238467064453,-0.004660926437796585,0.022839343716497443,-0.7188669492088003,-0.3821584466986617,-0.003915452833134652,0.0003863018011366988,-0.013104979171711929,-0.0007065452570951973,0.0,-0.00030106149956739243,-0.0726912874246599,0.0,0.08959946166510613,0.0,0.0,0.03670934062217813,0.0,0.00043842498831646315,-0.0007802940369457547,0.0,0.004623268279003164,-0.1717799633246009,0.0,0.0011275576706181068,0.0,0.0,-0.03510079036550921,0.0,0.0,-0.047322427059546035,-0.5647501242735051,-0.008533387798616694,-0.27312002907477795,0.019127975662452164,0.016232546276492822,2.5457388718605776e-05,-0.0008016184552807914,-0.09657306457124398,0.0
0.08565021246322976,0.06518583946687367,-0.30677721471657765,-0.1018099743576722,-0.04213118577530993,-0.010084759672124367,-0.0013881438740924487,-0.0005560627560831068,-0.0012182874123326205,0.018520559600726308,0.020711803806837098,-0.5018969747805558,-0.3841477015024206,-0.003915452833134652,0.0003863018011366988,-0.068444744934973,-0.0007065452570951973,0.0,-9.803177470627475e-05,-0.1861358334702399,0.0,-0.12809369799529707,0.0,0.0,-0.03215286032490693,0.0,-0.001633659602407969,0.0007702257267916157,0.0,-0.0004206511997745085,-0.14852820220860494,0.0,0.0011275576706181068,0.0,0.0,-0.037541515606199574,0.0,0.0,-0.04576186650696142,0.46698908496123076,-0.003813290146427467,0.1102250755483165,-0.028801001128933964,-0.04285701094015809,4.223707134599709e-05,-0.0008016184552807914,-0.07780801721279984,0.0
0.06267669837629235,0.02685744684129961,-0.6030596533101593,0.48800179014136796,-0.08042349351528458,-0.006925011723569074,0.022762660527974602,0.005216808735239752,0.010658847329189446,0.024219250891022476,0.019847082617999886,0.3073871431169099,0.14319763852672368,-0.001400299264376417,0.00020729631210185813,0.08935838323967822,-0.002372484078334928,0.0,0.0001960635494125495,0.12714811677195192,0.0,0.19916502517420348,0.0,0.0,-0.08932006223220099,0.0,-0.0007307083138607717,-0.0007802940369457547,0.0,0.004623268279003164,0.17910556774748945,0.0,-0.0006131915337247847,0.0,0.0,0.06528292391797523,0.0,0.0,0.10796173355103017,-0.6038036397617296,0.02732981812242822,0.17514850520537678,0.03360910001866366,0.015865113594330328,4.223707134599709e-05,7.903280545021888e-05,0.19642195526337966,0.0
0.34643171604398926,-0.005563139932229621,-0.17658300215582154,-0.17179249223541895,-0.03203770547886675,0.0024170154974550648,-0.0036541719484149554,0.0035438699192133216,-0.00021776601634027407,0.024611592959449008,0.021713121987831575,0.2305750609404573,0.10618740530432672,-0.0016700519899481064,0.004539958706746721,0.0002972709520739895,0.00013435177847331478,0.0,-9.803177470627475e-05,-0.1254664281868116,0.0,0.18906929488423405,0.0,0.0,-0.01664359989699099,0.0,-0.05270233713720817,0.0007702257267916157,0.0,-0.0004206511997745085,0.2416627503404129,0.0,-0.0006074691070790255,0.0,0.0,-0.04834308510093142,0.0,0.0,0.12213857339239848,-0.5777264729615236,0.027655654392852787,0.19155114032990736,0.0390399004211261,-0.01960454975335402,-4.223707134599709e-05,7.903280545021888e-05,-0.08034262598807662,0.0
